,date,cust,prod,promo_0,promo_1,demand
634,2019-01-22,青森市,B,0,0,12
635,2019-01-22,青森市,C,0,0,4
636,2019-01-22,盛岡市,A,0,0,12
637,2019-01-22,盛岡市,B,0,0,55
638,2019-01-22,盛岡市,C,0,0,10
639,2019-01-22,仙台市,A,0,0,14
640,2019-01-22,仙台市,B,0,0,64
641,2019-01-22,仙台市,C,0,0,14
642,2019-01-22,秋田市,A,0,0,7
643,2019-01-22,秋田市,B,0,0,36
644,2019-01-22,秋田市,C,0,0,7
645,2019-01-22,山形市,A,0,0,7
646,2019-01-22,山形市,B,0,0,35
647,2019-01-22,山形市,C,0,0,8
648,2019-01-22,福島市,A,0,0,72
649,2019-01-22,福島市,B,0,0,339
650,2019-01-22,福島市,C,0,0,70
651,2019-01-22,水戸市,A,0,0,7
652,2019-01-22,水戸市,B,0,0,33
653,2019-01-22,水戸市,C,0,0,6
654,2019-01-22,宇都宮市,A,0,0,38
655,2019-01-22,宇都宮市,B,0,0,186
656,2019-01-22,宇都宮市,C,0,0,38
657,2019-01-22,前橋市,A,0,0,76
658,2019-01-22,前橋市,B,0,0,346
659,2019-01-22,前橋市,C,0,0,69
660,2019-01-23,札幌市,A,1,0,1
661,2019-01-23,札幌市,B,1,0,3
662,2019-01-23,札幌市,C,1,0,1
663,2019-01-23,青森市,A,1,0,4
664,2019-01-23,青森市,B,1,0,17
665,2019-01-23,青森市,C,1,0,4
666,2019-01-23,盛岡市,A,1,0,21
667,2019-01-23,盛岡市,B,1,0,93
668,2019-01-23,盛岡市,C,1,0,19
669,2019-01-23,仙台市,A,1,0,19
670,2019-01-23,仙台市,B,1,0,91
671,2019-01-23,仙台市,C,1,0,18
672,2019-01-23,秋田市,A,1,0,13
673,2019-01-23,秋田市,B,1,0,62
674,2019-01-23,秋田市,C,1,0,14
675,2019-01-23,山形市,A,1,0,13
676,2019-01-23,山形市,B,1,0,60
677,2019-01-23,山形市,C,1,0,11
678,2019-01-23,福島市,A,1,0,122
679,2019-01-23,福島市,B,1,0,556
680,2019-01-23,福島市,C,1,0,113
681,2019-01-23,水戸市,A,1,0,11
682,2019-01-23,水戸市,B,1,0,58
683,2019-01-23,水戸市,C,1,0,12
684,2019-01-23,宇都宮市,A,1,0,51
685,2019-01-23,宇都宮市,B,1,0,241
686,2019-01-23,宇都宮市,C,1,0,49
687,2019-01-23,前橋市,A,1,0,93
688,2019-01-23,前橋市,B,1,0,427
689,2019-01-23,前橋市,C,1,0,86
690,2019-01-24,札幌市,A,0,0,0
691,2019-01-24,札幌市,B,0,0,3
692,2019-01-24,札幌市,C,0,0,0
693,2019-01-24,青森市,A,0,0,3
694,2019-01-24,青森市,B,0,0,17
695,2019-01-24,青森市,C,0,0,2
696,2019-01-24,盛岡市,A,0,0,16
697,2019-01-24,盛岡市,B,0,0,73
698,2019-01-24,盛岡市,C,0,0,13
699,2019-01-24,仙台市,A,0,0,18
700,2019-01-24,仙台市,B,0,0,84
701,2019-01-24,仙台市,C,0,0,16
702,2019-01-24,秋田市,A,0,0,11
703,2019-01-24,秋田市,B,0,0,47
704,2019-01-24,秋田市,C,0,0,8
705,2019-01-24,山形市,A,0,0,10
706,2019-01-24,山形市,B,0,0,48
707,2019-01-24,山形市,C,0,0,8
708,2019-01-24,福島市,A,0,0,96
709,2019-01-24,福島市,B,0,0,443
710,2019-01-24,福島市,C,0,0,93
711,2019-01-24,水戸市,A,0,0,9
712,2019-01-24,水戸市,B,0,0,46
713,2019-01-24,水戸市,C,0,0,8
714,2019-01-24,宇都宮市,A,0,0,52
715,2019-01-24,宇都宮市,B,0,0,243
716,2019-01-24,宇都宮市,C,0,0,48
717,2019-01-24,前橋市,A,0,0,99
718,2019-01-24,前橋市,B,0,0,454
719,2019-01-24,前橋市,C,0,0,92
720,2019-01-25,札幌市,A,0,0,0
721,2019-01-25,札幌市,B,0,0,1
722,2019-01-25,札幌市,C,0,0,0
723,2019-01-25,青森市,A,0,0,2
724,2019-01-25,青森市,B,0,0,11
725,2019-01-25,青森市,C,0,0,4
726,2019-01-25,盛岡市,A,0,0,10
727,2019-01-25,盛岡市,B,0,0,49
728,2019-01-25,盛岡市,C,0,0,10
729,2019-01-25,仙台市,A,0,0,13
730,2019-01-25,仙台市,B,0,0,57
731,2019-01-25,仙台市,C,0,0,10
732,2019-01-25,秋田市,A,0,0,5
733,2019-01-25,秋田市,B,0,0,31
734,2019-01-25,秋田市,C,0,0,6
735,2019-01-25,山形市,A,0,0,8
736,2019-01-25,山形市,B,0,0,32
737,2019-01-25,山形市,C,0,0,8
738,2019-01-25,福島市,A,0,0,65
739,2019-01-25,福島市,B,0,0,308
740,2019-01-25,福島市,C,0,0,63
741,2019-01-25,水戸市,A,0,0,7
742,2019-01-25,水戸市,B,0,0,32
743,2019-01-25,水戸市,C,0,0,6
744,2019-01-25,宇都宮市,A,0,0,34
745,2019-01-25,宇都宮市,B,0,0,168
746,2019-01-25,宇都宮市,C,0,0,34
747,2019-01-25,前橋市,A,0,0,69
748,2019-01-25,前橋市,B,0,0,313
749,2019-01-25,前橋市,C,0,0,63
750,2019-01-26,札幌市,A,0,0,2
751,2019-01-26,札幌市,B,0,0,3
752,2019-01-26,札幌市,C,0,0,0
753,2019-01-26,青森市,A,0,0,4
754,2019-01-26,青森市,B,0,0,18
755,2019-01-26,青森市,C,0,0,3
756,2019-01-26,盛岡市,A,0,0,17
757,2019-01-26,盛岡市,B,0,0,82
758,2019-01-26,盛岡市,C,0,0,16
759,2019-01-26,仙台市,A,0,0,21
760,2019-01-26,仙台市,B,0,0,97
761,2019-01-26,仙台市,C,0,0,20
762,2019-01-26,秋田市,A,0,0,11
763,2019-01-26,秋田市,B,0,0,50
764,2019-01-26,秋田市,C,0,0,9
765,2019-01-26,山形市,A,0,0,10
766,2019-01-26,山形市,B,0,0,57
767,2019-01-26,山形市,C,0,0,11
768,2019-01-26,福島市,A,0,0,111
769,2019-01-26,福島市,B,0,0,511
770,2019-01-26,福島市,C,0,0,105
771,2019-01-26,水戸市,A,0,0,12
772,2019-01-26,水戸市,B,0,0,51
773,2019-01-26,水戸市,C,0,0,9
774,2019-01-26,宇都宮市,A,0,0,61
775,2019-01-26,宇都宮市,B,0,0,280
776,2019-01-26,宇都宮市,C,0,0,57
777,2019-01-26,前橋市,A,0,0,113
778,2019-01-26,前橋市,B,0,0,522
779,2019-01-26,前橋市,C,0,0,106
780,2019-01-27,札幌市,A,0,0,1
781,2019-01-27,札幌市,B,0,0,0
782,2019-01-27,札幌市,C,0,0,0
783,2019-01-27,青森市,A,0,0,0
784,2019-01-27,青森市,B,0,0,2
785,2019-01-27,青森市,C,0,0,1
786,2019-01-27,盛岡市,A,0,0,2
787,2019-01-27,盛岡市,B,0,0,10
788,2019-01-27,盛岡市,C,0,0,1
789,2019-01-27,仙台市,A,0,0,3
790,2019-01-27,仙台市,B,0,0,13
791,2019-01-27,仙台市,C,0,0,2
792,2019-01-27,秋田市,A,0,0,1
793,2019-01-27,秋田市,B,0,0,7
794,2019-01-27,秋田市,C,0,0,2
795,2019-01-27,山形市,A,0,0,0
796,2019-01-27,山形市,B,0,0,7
797,2019-01-27,山形市,C,0,0,1
798,2019-01-27,福島市,A,0,0,13
799,2019-01-27,福島市,B,0,0,68
800,2019-01-27,福島市,C,0,0,14
801,2019-01-27,水戸市,A,0,0,1
802,2019-01-27,水戸市,B,0,0,6
803,2019-01-27,水戸市,C,0,0,0
804,2019-01-27,宇都宮市,A,0,0,7
805,2019-01-27,宇都宮市,B,0,0,36
806,2019-01-27,宇都宮市,C,0,0,5
807,2019-01-27,前橋市,A,0,0,17
808,2019-01-27,前橋市,B,0,0,72
809,2019-01-27,前橋市,C,0,0,14
810,2019-01-28,札幌市,A,0,0,0
811,2019-01-28,札幌市,B,0,0,0
812,2019-01-28,札幌市,C,0,0,0
813,2019-01-28,青森市,A,0,0,0
814,2019-01-28,青森市,B,0,0,0
815,2019-01-28,青森市,C,0,0,0
816,2019-01-28,盛岡市,A,0,0,0
817,2019-01-28,盛岡市,B,0,0,7
818,2019-01-28,盛岡市,C,0,0,0
819,2019-01-28,仙台市,A,0,0,0
820,2019-01-28,仙台市,B,0,0,6
821,2019-01-28,仙台市,C,0,0,2
822,2019-01-28,秋田市,A,0,0,2
823,2019-01-28,秋田市,B,0,0,2
824,2019-01-28,秋田市,C,0,0,0
825,2019-01-28,山形市,A,0,0,0
826,2019-01-28,山形市,B,0,0,2
827,2019-01-28,山形市,C,0,0,0
828,2019-01-28,福島市,A,0,0,8
829,2019-01-28,福島市,B,0,0,34
830,2019-01-28,福島市,C,0,0,8
831,2019-01-28,水戸市,A,0,0,2
832,2019-01-28,水戸市,B,0,0,4
833,2019-01-28,水戸市,C,0,0,0
834,2019-01-28,宇都宮市,A,0,0,5
835,2019-01-28,宇都宮市,B,0,0,18
836,2019-01-28,宇都宮市,C,0,0,3
837,2019-01-28,前橋市,A,0,0,7
838,2019-01-28,前橋市,B,0,0,34
839,2019-01-28,前橋市,C,0,0,7
840,2019-01-29,札幌市,A,0,0,0
841,2019-01-29,札幌市,B,0,0,1
842,2019-01-29,札幌市,C,0,0,0
843,2019-01-29,青森市,A,0,0,2
844,2019-01-29,青森市,B,0,0,13
845,2019-01-29,青森市,C,0,0,2
846,2019-01-29,盛岡市,A,0,0,11
847,2019-01-29,盛岡市,B,0,0,55
848,2019-01-29,盛岡市,C,0,0,11
849,2019-01-29,仙台市,A,0,0,12
850,2019-01-29,仙台市,B,0,0,65
851,2019-01-29,仙台市,C,0,0,11
852,2019-01-29,秋田市,A,0,0,6
853,2019-01-29,秋田市,B,0,0,36
854,2019-01-29,秋田市,C,0,0,6
855,2019-01-29,山形市,A,0,0,8
856,2019-01-29,山形市,B,0,0,39
857,2019-01-29,山形市,C,0,0,10
858,2019-01-29,福島市,A,0,0,74
859,2019-01-29,福島市,B,0,0,340
860,2019-01-29,福島市,C,0,0,70
861,2019-01-29,水戸市,A,0,0,8
862,2019-01-29,水戸市,B,0,0,36
863,2019-01-29,水戸市,C,0,0,6
864,2019-01-29,宇都宮市,A,0,0,41
865,2019-01-29,宇都宮市,B,0,0,186
866,2019-01-29,宇都宮市,C,0,0,37
867,2019-01-29,前橋市,A,0,0,76
868,2019-01-29,前橋市,B,0,0,347
869,2019-01-29,前橋市,C,0,0,72
870,2019-01-30,札幌市,A,1,1,1
871,2019-01-30,札幌市,B,1,1,5
872,2019-01-30,札幌市,C,1,1,1
873,2019-01-30,青森市,A,1,1,3
874,2019-01-30,青森市,B,1,1,17
875,2019-01-30,青森市,C,1,1,3
876,2019-01-30,盛岡市,A,1,1,20
877,2019-01-30,盛岡市,B,1,1,93
878,2019-01-30,盛岡市,C,1,1,18
879,2019-01-30,仙台市,A,1,1,19
880,2019-01-30,仙台市,B,1,1,92
881,2019-01-30,仙台市,C,1,1,20
882,2019-01-30,秋田市,A,1,1,14
883,2019-01-30,秋田市,B,1,1,63
884,2019-01-30,秋田市,C,1,1,12
885,2019-01-30,山形市,A,1,1,13
886,2019-01-30,山形市,B,1,1,57
887,2019-01-30,山形市,C,1,1,13
888,2019-01-30,福島市,A,1,1,122
889,2019-01-30,福島市,B,1,1,557
890,2019-01-30,福島市,C,1,1,112
891,2019-01-30,水戸市,A,1,1,12
892,2019-01-30,水戸市,B,1,1,57
893,2019-01-30,水戸市,C,1,1,10
894,2019-01-30,宇都宮市,A,1,1,51
895,2019-01-30,宇都宮市,B,1,1,237
896,2019-01-30,宇都宮市,C,1,1,49
897,2019-01-30,前橋市,A,1,1,91
898,2019-01-30,前橋市,B,1,1,428
899,2019-01-30,前橋市,C,1,1,86
900,2019-01-31,札幌市,A,0,0,1
901,2019-01-31,札幌市,B,0,0,4
902,2019-01-31,札幌市,C,0,0,0
903,2019-01-31,青森市,A,0,0,3
904,2019-01-31,青森市,B,0,0,17
905,2019-01-31,青森市,C,0,0,4
906,2019-01-31,盛岡市,A,0,0,15
907,2019-01-31,盛岡市,B,0,0,71
908,2019-01-31,盛岡市,C,0,0,13
909,2019-01-31,仙台市,A,0,0,18
910,2019-01-31,仙台市,B,0,0,82
911,2019-01-31,仙台市,C,0,0,17
912,2019-01-31,秋田市,A,0,0,9
913,2019-01-31,秋田市,B,0,0,45
914,2019-01-31,秋田市,C,0,0,10
915,2019-01-31,山形市,A,0,0,11
916,2019-01-31,山形市,B,0,0,48
917,2019-01-31,山形市,C,0,0,9
918,2019-01-31,福島市,A,0,0,96
919,2019-01-31,福島市,B,0,0,445
920,2019-01-31,福島市,C,0,0,91
921,2019-01-31,水戸市,A,0,0,9
922,2019-01-31,水戸市,B,0,0,47
923,2019-01-31,水戸市,C,0,0,8
924,2019-01-31,宇都宮市,A,0,0,53
925,2019-01-31,宇都宮市,B,0,0,241
926,2019-01-31,宇都宮市,C,0,0,49
927,2019-01-31,前橋市,A,0,0,97
928,2019-01-31,前橋市,B,0,0,453
929,2019-01-31,前橋市,C,0,0,91
930,2019-02-01,札幌市,A,0,0,0
931,2019-02-01,札幌市,B,0,0,1
932,2019-02-01,札幌市,C,0,0,0
933,2019-02-01,青森市,A,0,0,5
934,2019-02-01,青森市,B,0,0,16
935,2019-02-01,青森市,C,0,0,3
936,2019-02-01,盛岡市,A,0,0,14
937,2019-02-01,盛岡市,B,0,0,69
938,2019-02-01,盛岡市,C,0,0,14
939,2019-02-01,仙台市,A,0,0,17
940,2019-02-01,仙台市,B,0,0,81
941,2019-02-01,仙台市,C,0,0,16
942,2019-02-01,秋田市,A,0,0,9
943,2019-02-01,秋田市,B,0,0,45
944,2019-02-01,秋田市,C,0,0,9
945,2019-02-01,山形市,A,0,0,11
946,2019-02-01,山形市,B,0,0,45
947,2019-02-01,山形市,C,0,0,8
948,2019-02-01,福島市,A,0,0,96
949,2019-02-01,福島市,B,0,0,437
950,2019-02-01,福島市,C,0,0,86
951,2019-02-01,水戸市,A,0,0,9
952,2019-02-01,水戸市,B,0,0,45
953,2019-02-01,水戸市,C,0,0,10
954,2019-02-01,宇都宮市,A,0,0,51
955,2019-02-01,宇都宮市,B,0,0,240
956,2019-02-01,宇都宮市,C,0,0,47
957,2019-02-01,前橋市,A,0,0,97
958,2019-02-01,前橋市,B,0,0,446
959,2019-02-01,前橋市,C,0,0,91
960,2019-02-02,札幌市,A,0,0,1
961,2019-02-02,札幌市,B,0,0,3
962,2019-02-02,札幌市,C,0,0,0
963,2019-02-02,青森市,A,0,0,5
964,2019-02-02,青森市,B,0,0,28
965,2019-02-02,青森市,C,0,0,6
966,2019-02-02,盛岡市,A,0,0,24
967,2019-02-02,盛岡市,B,0,0,117
968,2019-02-02,盛岡市,C,0,0,24
969,2019-02-02,仙台市,A,0,0,26
970,2019-02-02,仙台市,B,0,0,137
971,2019-02-02,仙台市,C,0,0,29
972,2019-02-02,秋田市,A,0,0,15
973,2019-02-02,秋田市,B,0,0,75
974,2019-02-02,秋田市,C,0,0,16
975,2019-02-02,山形市,A,0,0,16
976,2019-02-02,山形市,B,0,0,79
977,2019-02-02,山形市,C,0,0,17
978,2019-02-02,福島市,A,0,0,158
979,2019-02-02,福島市,B,0,0,727
980,2019-02-02,福島市,C,0,0,147
981,2019-02-02,水戸市,A,0,0,16
982,2019-02-02,水戸市,B,0,0,74
983,2019-02-02,水戸市,C,0,0,14
984,2019-02-02,宇都宮市,A,0,0,86
985,2019-02-02,宇都宮市,B,0,0,398
986,2019-02-02,宇都宮市,C,0,0,80
987,2019-02-02,前橋市,A,0,0,163
988,2019-02-02,前橋市,B,0,0,744
989,2019-02-02,前橋市,C,0,0,149
990,2019-02-03,札幌市,A,0,0,0
991,2019-02-03,札幌市,B,0,0,2
992,2019-02-03,札幌市,C,0,0,0
993,2019-02-03,青森市,A,0,0,2
994,2019-02-03,青森市,B,0,0,4
995,2019-02-03,青森市,C,0,0,0
996,2019-02-03,盛岡市,A,0,0,3
997,2019-02-03,盛岡市,B,0,0,14
998,2019-02-03,盛岡市,C,0,0,3
999,2019-02-03,仙台市,A,0,0,4
1000,2019-02-03,仙台市,B,0,0,19
1001,2019-02-03,仙台市,C,0,0,5
1002,2019-02-03,秋田市,A,0,0,2
1003,2019-02-03,秋田市,B,0,0,11
1004,2019-02-03,秋田市,C,0,0,1
1005,2019-02-03,山形市,A,0,0,2
1006,2019-02-03,山形市,B,0,0,11
1007,2019-02-03,山形市,C,0,0,2
1008,2019-02-03,福島市,A,0,0,21
1009,2019-02-03,福島市,B,0,0,98
1010,2019-02-03,福島市,C,0,0,19
1011,2019-02-03,水戸市,A,0,0,2
1012,2019-02-03,水戸市,B,0,0,10
1013,2019-02-03,水戸市,C,0,0,1
1014,2019-02-03,宇都宮市,A,0,0,11
1015,2019-02-03,宇都宮市,B,0,0,51
1016,2019-02-03,宇都宮市,C,0,0,11
1017,2019-02-03,前橋市,A,0,0,22
1018,2019-02-03,前橋市,B,0,0,101
1019,2019-02-03,前橋市,C,0,0,20
1020,2019-02-04,札幌市,A,0,0,0
1021,2019-02-04,札幌市,B,0,0,0
1022,2019-02-04,札幌市,C,0,0,1
1023,2019-02-04,青森市,A,0,0,0
1024,2019-02-04,青森市,B,0,0,1
1025,2019-02-04,青森市,C,0,0,0
1026,2019-02-04,盛岡市,A,0,0,2
1027,2019-02-04,盛岡市,B,0,0,7
1028,2019-02-04,盛岡市,C,0,0,2
1029,2019-02-04,仙台市,A,0,0,2
1030,2019-02-04,仙台市,B,0,0,8
1031,2019-02-04,仙台市,C,0,0,0
1032,2019-02-04,秋田市,A,0,0,0
1033,2019-02-04,秋田市,B,0,0,6
1034,2019-02-04,秋田市,C,0,0,0
1035,2019-02-04,山形市,A,0,0,1
1036,2019-02-04,山形市,B,0,0,5
1037,2019-02-04,山形市,C,0,0,1
1038,2019-02-04,福島市,A,0,0,10
1039,2019-02-04,福島市,B,0,0,48
1040,2019-02-04,福島市,C,0,0,9
1041,2019-02-04,水戸市,A,0,0,3
1042,2019-02-04,水戸市,B,0,0,5
1043,2019-02-04,水戸市,C,0,0,1
1044,2019-02-04,宇都宮市,A,0,0,3
1045,2019-02-04,宇都宮市,B,0,0,26
1046,2019-02-04,宇都宮市,C,0,0,5
1047,2019-02-04,前橋市,A,0,0,11
1048,2019-02-04,前橋市,B,0,0,49
1049,2019-02-04,前橋市,C,0,0,8
1050,2019-02-05,札幌市,A,0,0,3
1051,2019-02-05,札幌市,B,0,0,4
1052,2019-02-05,札幌市,C,0,0,0
1053,2019-02-05,青森市,A,0,0,4
1054,2019-02-05,青森市,B,0,0,18
1055,2019-02-05,青森市,C,0,0,2
1056,2019-02-05,盛岡市,A,0,0,15
1057,2019-02-05,盛岡市,B,0,0,77
1058,2019-02-05,盛岡市,C,0,0,15
1059,2019-02-05,仙台市,A,0,0,20
1060,2019-02-05,仙台市,B,0,0,92
1061,2019-02-05,仙台市,C,0,0,19
1062,2019-02-05,秋田市,A,0,0,10
1063,2019-02-05,秋田市,B,0,0,48
1064,2019-02-05,秋田市,C,0,0,8
1065,2019-02-05,山形市,A,0,0,11
1066,2019-02-05,山形市,B,0,0,52
1067,2019-02-05,山形市,C,0,0,9
1068,2019-02-05,福島市,A,0,0,105
1069,2019-02-05,福島市,B,0,0,485
1070,2019-02-05,福島市,C,0,0,99
1071,2019-02-05,水戸市,A,0,0,9
1072,2019-02-05,水戸市,B,0,0,48
1073,2019-02-05,水戸市,C,0,0,11
1074,2019-02-05,宇都宮市,A,0,0,58
1075,2019-02-05,宇都宮市,B,0,0,266
1076,2019-02-05,宇都宮市,C,0,0,53
1077,2019-02-05,前橋市,A,0,0,106
1078,2019-02-05,前橋市,B,0,0,496
1079,2019-02-05,前橋市,C,0,0,100
1080,2019-02-06,札幌市,A,1,0,2
1081,2019-02-06,札幌市,B,1,0,5
1082,2019-02-06,札幌市,C,1,0,2
1083,2019-02-06,青森市,A,1,0,6
1084,2019-02-06,青森市,B,1,0,25
1085,2019-02-06,青森市,C,1,0,4
1086,2019-02-06,盛岡市,A,1,0,29
1087,2019-02-06,盛岡市,B,1,0,132
1088,2019-02-06,盛岡市,C,1,0,26
1089,2019-02-06,仙台市,A,1,0,27
1090,2019-02-06,仙台市,B,1,0,129
1091,2019-02-06,仙台市,C,1,0,27
1092,2019-02-06,秋田市,A,1,0,18
1093,2019-02-06,秋田市,B,1,0,88
1094,2019-02-06,秋田市,C,1,0,18
1095,2019-02-06,山形市,A,1,0,17
1096,2019-02-06,山形市,B,1,0,84
1097,2019-02-06,山形市,C,1,0,15
1098,2019-02-06,福島市,A,1,0,173
1099,2019-02-06,福島市,B,1,0,790
1100,2019-02-06,福島市,C,1,0,159
1101,2019-02-06,水戸市,A,1,0,17
1102,2019-02-06,水戸市,B,1,0,81
1103,2019-02-06,水戸市,C,1,0,16
1104,2019-02-06,宇都宮市,A,1,0,71
1105,2019-02-06,宇都宮市,B,1,0,338
1106,2019-02-06,宇都宮市,C,1,0,68
1107,2019-02-06,前橋市,A,1,0,133
1108,2019-02-06,前橋市,B,1,0,606
1109,2019-02-06,前橋市,C,1,0,121
1110,2019-02-07,札幌市,A,0,0,0
1111,2019-02-07,札幌市,B,0,0,4
1112,2019-02-07,札幌市,C,0,0,2
1113,2019-02-07,青森市,A,0,0,4
1114,2019-02-07,青森市,B,0,0,24
1115,2019-02-07,青森市,C,0,0,5
1116,2019-02-07,盛岡市,A,0,0,21
1117,2019-02-07,盛岡市,B,0,0,100
1118,2019-02-07,盛岡市,C,0,0,20
1119,2019-02-07,仙台市,A,0,0,25
1120,2019-02-07,仙台市,B,0,0,117
1121,2019-02-07,仙台市,C,0,0,22
1122,2019-02-07,秋田市,A,0,0,15
1123,2019-02-07,秋田市,B,0,0,64
1124,2019-02-07,秋田市,C,0,0,12
1125,2019-02-07,山形市,A,0,0,15
1126,2019-02-07,山形市,B,0,0,68
1127,2019-02-07,山形市,C,0,0,13
1128,2019-02-07,福島市,A,0,0,137
1129,2019-02-07,福島市,B,0,0,629
1130,2019-02-07,福島市,C,0,0,127
1131,2019-02-07,水戸市,A,0,0,13
1132,2019-02-07,水戸市,B,0,0,65
1133,2019-02-07,水戸市,C,0,0,13
1134,2019-02-07,宇都宮市,A,0,0,74
1135,2019-02-07,宇都宮市,B,0,0,345
1136,2019-02-07,宇都宮市,C,0,0,68
1137,2019-02-07,前橋市,A,0,0,138
1138,2019-02-07,前橋市,B,0,0,644
1139,2019-02-07,前橋市,C,0,0,130
1140,2019-02-08,札幌市,A,0,0,0
1141,2019-02-08,札幌市,B,0,0,2
1142,2019-02-08,札幌市,C,0,0,1
1143,2019-02-08,青森市,A,0,0,4
1144,2019-02-08,青森市,B,0,0,17
1145,2019-02-08,青森市,C,0,0,3
1146,2019-02-08,盛岡市,A,0,0,15
1147,2019-02-08,盛岡市,B,0,0,71
1148,2019-02-08,盛岡市,C,0,0,15
1149,2019-02-08,仙台市,A,0,0,17
1150,2019-02-08,仙台市,B,0,0,82
1151,2019-02-08,仙台市,C,0,0,18
1152,2019-02-08,秋田市,A,0,0,9
1153,2019-02-08,秋田市,B,0,0,44
1154,2019-02-08,秋田市,C,0,0,8
1155,2019-02-08,山形市,A,0,0,9
1156,2019-02-08,山形市,B,0,0,48
1157,2019-02-08,山形市,C,0,0,9
1158,2019-02-08,福島市,A,0,0,94
1159,2019-02-08,福島市,B,0,0,436
1160,2019-02-08,福島市,C,0,0,87
1161,2019-02-08,水戸市,A,0,0,9
1162,2019-02-08,水戸市,B,0,0,45
1163,2019-02-08,水戸市,C,0,0,9
1164,2019-02-08,宇都宮市,A,0,0,50
1165,2019-02-08,宇都宮市,B,0,0,240
1166,2019-02-08,宇都宮市,C,0,0,47
1167,2019-02-08,前橋市,A,0,0,95
1168,2019-02-08,前橋市,B,0,0,445
1169,2019-02-08,前橋市,C,0,0,90
1170,2019-02-09,札幌市,A,0,0,0
1171,2019-02-09,札幌市,B,0,0,5
1172,2019-02-09,札幌市,C,0,0,1
1173,2019-02-09,青森市,A,0,0,5
1174,2019-02-09,青森市,B,0,0,27
1175,2019-02-09,青森市,C,0,0,5
1176,2019-02-09,盛岡市,A,0,0,25
1177,2019-02-09,盛岡市,B,0,0,118
1178,2019-02-09,盛岡市,C,0,0,24
1179,2019-02-09,仙台市,A,0,0,28
1180,2019-02-09,仙台市,B,0,0,137
1181,2019-02-09,仙台市,C,0,0,27
1182,2019-02-09,秋田市,A,0,0,15
1183,2019-02-09,秋田市,B,0,0,72
1184,2019-02-09,秋田市,C,0,0,14
1185,2019-02-09,山形市,A,0,0,17
1186,2019-02-09,山形市,B,0,0,78
1187,2019-02-09,山形市,C,0,0,16
1188,2019-02-09,福島市,A,0,0,159
1189,2019-02-09,福島市,B,0,0,728
1190,2019-02-09,福島市,C,0,0,148
1191,2019-02-09,水戸市,A,0,0,17
1192,2019-02-09,水戸市,B,0,0,75
1193,2019-02-09,水戸市,C,0,0,15
1194,2019-02-09,宇都宮市,A,0,0,86
1195,2019-02-09,宇都宮市,B,0,0,399
1196,2019-02-09,宇都宮市,C,0,0,81
1197,2019-02-09,前橋市,A,0,0,162
1198,2019-02-09,前橋市,B,0,0,744
1199,2019-02-09,前橋市,C,0,0,151
1200,2019-02-10,札幌市,A,0,1,0
1201,2019-02-10,札幌市,B,0,1,1
1202,2019-02-10,札幌市,C,0,1,0
1203,2019-02-10,青森市,A,0,1,0
1204,2019-02-10,青森市,B,0,1,5
1205,2019-02-10,青森市,C,0,1,1
1206,2019-02-10,盛岡市,A,0,1,3
1207,2019-02-10,盛岡市,B,0,1,18
1208,2019-02-10,盛岡市,C,0,1,3
1209,2019-02-10,仙台市,A,0,1,5
1210,2019-02-10,仙台市,B,0,1,23
1211,2019-02-10,仙台市,C,0,1,5
1212,2019-02-10,秋田市,A,0,1,4
1213,2019-02-10,秋田市,B,0,1,12
1214,2019-02-10,秋田市,C,0,1,2
1215,2019-02-10,山形市,A,0,1,3
1216,2019-02-10,山形市,B,0,1,13
1217,2019-02-10,山形市,C,0,1,1
1218,2019-02-10,福島市,A,0,1,30
1219,2019-02-10,福島市,B,0,1,114
1220,2019-02-10,福島市,C,0,1,22
1221,2019-02-10,水戸市,A,0,1,4
1222,2019-02-10,水戸市,B,0,1,12
1223,2019-02-10,水戸市,C,0,1,0
1224,2019-02-10,宇都宮市,A,0,1,14
1225,2019-02-10,宇都宮市,B,0,1,60
1226,2019-02-10,宇都宮市,C,0,1,12
1227,2019-02-10,前橋市,A,0,1,29
1228,2019-02-10,前橋市,B,0,1,117
1229,2019-02-10,前橋市,C,0,1,20
1230,2019-02-11,札幌市,A,0,0,0
1231,2019-02-11,札幌市,B,0,0,0
1232,2019-02-11,札幌市,C,0,0,0
1233,2019-02-11,青森市,A,0,0,2
1234,2019-02-11,青森市,B,0,0,1
1235,2019-02-11,青森市,C,0,0,1
1236,2019-02-11,盛岡市,A,0,0,2
1237,2019-02-11,盛岡市,B,0,0,9
1238,2019-02-11,盛岡市,C,0,0,2
1239,2019-02-11,仙台市,A,0,0,2
1240,2019-02-11,仙台市,B,0,0,9
1241,2019-02-11,仙台市,C,0,0,1
1242,2019-02-11,秋田市,A,0,0,1
1243,2019-02-11,秋田市,B,0,0,5
1244,2019-02-11,秋田市,C,0,0,0
1245,2019-02-11,山形市,A,0,0,1
1246,2019-02-11,山形市,B,0,0,7
1247,2019-02-11,山形市,C,0,0,0
1248,2019-02-11,福島市,A,0,0,10
1249,2019-02-11,福島市,B,0,0,48
1250,2019-02-11,福島市,C,0,0,8
1251,2019-02-11,水戸市,A,0,0,0
1252,2019-02-11,水戸市,B,0,0,3
1253,2019-02-11,水戸市,C,0,0,0
1254,2019-02-11,宇都宮市,A,0,0,5
1255,2019-02-11,宇都宮市,B,0,0,27
1256,2019-02-11,宇都宮市,C,0,0,3
