,date,cust,prod,demand
595,2019-01-05,DC_盛岡市,F,2.0
596,2019-01-05,DC_盛岡市,G,34.0
597,2019-01-05,DC_盛岡市,H,1.0
598,2019-01-05,DC_盛岡市,I,11.0
599,2019-01-05,DC_盛岡市,J,0.0
600,2019-01-06,DC_さいたま市,A,2.0
601,2019-01-06,Plnt_Odawara,A,2.0
602,2019-01-06,DC_さいたま市,B,4.0
603,2019-01-06,Plnt_Odawara,B,7.0
604,2019-01-06,DC_さいたま市,C,3.0
605,2019-01-06,Plnt_Odawara,C,4.0
606,2019-01-06,DC_さいたま市,D,2.0
607,2019-01-06,Plnt_Odawara,D,4.0
608,2019-01-06,DC_さいたま市,E,2.0
609,2019-01-06,Plnt_Odawara,E,3.0
610,2019-01-06,DC_さいたま市,F,4.0
611,2019-01-06,Plnt_Chiba,F,14.06928569958636
612,2019-01-06,DC_さいたま市,G,8.0
613,2019-01-06,Plnt_Chiba,G,13.0
614,2019-01-06,DC_さいたま市,H,2.0
615,2019-01-06,Plnt_Chiba,H,4.0
616,2019-01-06,DC_さいたま市,I,4.0
617,2019-01-06,Plnt_Chiba,I,7.0
618,2019-01-06,DC_さいたま市,J,2.0
619,2019-01-06,Plnt_Chiba,J,2.0
620,2019-01-06,DC_大津市,A,1.0
621,2019-01-06,Plnt_Osaka,A,5.0
622,2019-01-06,DC_大津市,B,10.0
623,2019-01-06,Plnt_Osaka,B,18.0
624,2019-01-06,DC_大津市,C,5.0
625,2019-01-06,Plnt_Osaka,C,22.0
626,2019-01-06,DC_大津市,D,1.0
627,2019-01-06,Plnt_Osaka,D,6.0
628,2019-01-06,DC_大津市,E,6.0
629,2019-01-06,Plnt_Osaka,E,12.0
630,2019-01-06,DC_大津市,F,6.0
631,2019-01-06,Plnt_Odawara,F,10.93071430041364
632,2019-01-06,DC_大津市,G,25.0
633,2019-01-06,Plnt_Odawara,G,70.0
634,2019-01-06,DC_大津市,H,3.0
635,2019-01-06,Plnt_Odawara,H,9.0
636,2019-01-06,DC_大津市,I,6.0
637,2019-01-06,Plnt_Odawara,I,21.0
638,2019-01-06,DC_大津市,J,2.0
639,2019-01-06,Plnt_Odawara,J,6.0
640,2019-01-06,DC_山形市,A,0.0
641,2019-01-06,DC_山形市,B,2.0
642,2019-01-06,DC_山形市,C,0.0
643,2019-01-06,DC_山形市,D,1.0
644,2019-01-06,DC_山形市,E,0.0
645,2019-01-06,DC_山形市,F,1.0
646,2019-01-06,DC_山形市,G,1.0
647,2019-01-06,DC_山形市,H,0.0
648,2019-01-06,DC_山形市,I,1.0
649,2019-01-06,DC_山形市,J,0.0
650,2019-01-06,DC_福岡市,A,1.0
651,2019-01-06,DC_福岡市,B,1.0
652,2019-01-06,DC_福岡市,C,4.0
653,2019-01-06,DC_福岡市,D,1.0
654,2019-01-06,DC_福岡市,E,0.0
655,2019-01-06,DC_福岡市,F,1.0
656,2019-01-06,DC_福岡市,G,7.0
657,2019-01-06,DC_福岡市,H,0.0
658,2019-01-06,DC_福岡市,I,5.0
659,2019-01-06,DC_福岡市,J,0.0
660,2019-01-06,DC_岐阜市,A,1.0
661,2019-01-06,DC_岐阜市,B,2.0
662,2019-01-06,DC_岐阜市,C,6.0
663,2019-01-06,DC_岐阜市,D,2.0
664,2019-01-06,DC_岐阜市,E,1.0
665,2019-01-06,DC_岐阜市,F,6.0
666,2019-01-06,DC_岐阜市,G,17.0
667,2019-01-06,DC_岐阜市,H,1.0
668,2019-01-06,DC_岐阜市,I,3.0
669,2019-01-06,DC_岐阜市,J,1.0
670,2019-01-06,DC_熊本市,A,1.0
671,2019-01-06,DC_熊本市,B,0.0
672,2019-01-06,DC_熊本市,C,1.0
673,2019-01-06,DC_熊本市,D,1.0
674,2019-01-06,DC_熊本市,E,3.0
675,2019-01-06,DC_熊本市,F,3.0
676,2019-01-06,DC_熊本市,G,2.0
677,2019-01-06,DC_熊本市,H,1.0
678,2019-01-06,DC_熊本市,I,1.0
679,2019-01-06,DC_熊本市,J,0.0
680,2019-01-06,DC_宮崎市,A,1.0
681,2019-01-06,DC_宮崎市,B,1.0
682,2019-01-06,DC_宮崎市,C,1.0
683,2019-01-06,DC_宮崎市,D,1.0
684,2019-01-06,DC_宮崎市,E,2.0
685,2019-01-06,DC_宮崎市,F,1.0
686,2019-01-06,DC_宮崎市,G,8.0
687,2019-01-06,DC_宮崎市,H,1.0
688,2019-01-06,DC_宮崎市,I,3.0
689,2019-01-06,DC_宮崎市,J,0.0
690,2019-01-06,DC_高松市,A,0.0
691,2019-01-06,DC_高松市,B,4.0
692,2019-01-06,DC_高松市,C,5.0
693,2019-01-06,DC_高松市,D,0.0
694,2019-01-06,DC_高松市,E,0.0
695,2019-01-06,DC_高松市,F,2.0
696,2019-01-06,DC_高松市,G,11.0
697,2019-01-06,DC_高松市,H,3.0
698,2019-01-06,DC_高松市,I,3.0
699,2019-01-06,DC_高松市,J,3.0
700,2019-01-06,DC_札幌市,A,0.0
701,2019-01-06,DC_札幌市,B,0.0
702,2019-01-06,DC_札幌市,C,0.0
703,2019-01-06,DC_札幌市,D,0.0
704,2019-01-06,DC_札幌市,E,1.0
705,2019-01-06,DC_札幌市,F,0.0
706,2019-01-06,DC_札幌市,G,0.0
707,2019-01-06,DC_札幌市,H,0.0
708,2019-01-06,DC_札幌市,I,1.0
709,2019-01-06,DC_札幌市,J,0.0
710,2019-01-06,DC_盛岡市,A,0.0
711,2019-01-06,DC_盛岡市,B,1.0
712,2019-01-06,DC_盛岡市,C,1.0
713,2019-01-06,DC_盛岡市,D,1.0
714,2019-01-06,DC_盛岡市,E,0.0
715,2019-01-06,DC_盛岡市,F,1.0
716,2019-01-06,DC_盛岡市,G,4.0
717,2019-01-06,DC_盛岡市,H,2.0
718,2019-01-06,DC_盛岡市,I,1.0
719,2019-01-06,DC_盛岡市,J,0.0
720,2019-01-07,DC_さいたま市,A,0.0
721,2019-01-07,Plnt_Odawara,A,3.0
722,2019-01-07,DC_さいたま市,B,1.0
723,2019-01-07,Plnt_Odawara,B,2.0
724,2019-01-07,DC_さいたま市,C,3.0
725,2019-01-07,Plnt_Odawara,C,4.0
726,2019-01-07,DC_さいたま市,D,3.0
727,2019-01-07,Plnt_Odawara,D,5.0
728,2019-01-07,DC_さいたま市,E,1.0
729,2019-01-07,Plnt_Odawara,E,4.0
730,2019-01-07,DC_さいたま市,F,1.0
731,2019-01-07,Plnt_Chiba,F,5.68976189986212
732,2019-01-07,DC_さいたま市,G,2.0
733,2019-01-07,Plnt_Chiba,G,2.0
734,2019-01-07,DC_さいたま市,H,3.0
735,2019-01-07,Plnt_Chiba,H,4.0
736,2019-01-07,DC_さいたま市,I,0.0
737,2019-01-07,Plnt_Chiba,I,2.0
738,2019-01-07,DC_さいたま市,J,0.0
739,2019-01-07,Plnt_Chiba,J,1.0
740,2019-01-07,DC_大津市,A,1.0
741,2019-01-07,Plnt_Osaka,A,5.0
742,2019-01-07,DC_大津市,B,3.0
743,2019-01-07,Plnt_Osaka,B,8.0
744,2019-01-07,DC_大津市,C,2.0
745,2019-01-07,Plnt_Osaka,C,5.0
746,2019-01-07,DC_大津市,D,0.0
747,2019-01-07,Plnt_Osaka,D,3.0
748,2019-01-07,DC_大津市,E,5.0
749,2019-01-07,Plnt_Osaka,E,6.0
750,2019-01-07,DC_大津市,F,2.0
751,2019-01-07,Plnt_Odawara,F,2.31023810013788
752,2019-01-07,DC_大津市,G,0.0
753,2019-01-07,Plnt_Odawara,G,3.0
754,2019-01-07,DC_大津市,H,2.0
755,2019-01-07,Plnt_Odawara,H,5.0
756,2019-01-07,DC_大津市,I,0.0
757,2019-01-07,Plnt_Odawara,I,3.0
758,2019-01-07,DC_大津市,J,1.0
759,2019-01-07,Plnt_Odawara,J,4.0
760,2019-01-07,DC_山形市,A,2.0
761,2019-01-07,DC_山形市,B,0.0
762,2019-01-07,DC_山形市,C,1.0
763,2019-01-07,DC_山形市,D,1.0
764,2019-01-07,DC_山形市,E,1.0
765,2019-01-07,DC_山形市,F,2.0
766,2019-01-07,DC_山形市,G,0.0
767,2019-01-07,DC_山形市,H,0.0
768,2019-01-07,DC_山形市,I,0.0
769,2019-01-07,DC_山形市,J,1.0
770,2019-01-07,DC_福岡市,A,0.0
771,2019-01-07,DC_福岡市,B,0.0
772,2019-01-07,DC_福岡市,C,1.0
773,2019-01-07,DC_福岡市,D,0.0
774,2019-01-07,DC_福岡市,E,0.0
775,2019-01-07,DC_福岡市,F,0.0
776,2019-01-07,DC_福岡市,G,1.0
777,2019-01-07,DC_福岡市,H,0.0
778,2019-01-07,DC_福岡市,I,1.0
779,2019-01-07,DC_福岡市,J,0.0
780,2019-01-07,DC_岐阜市,A,1.0
781,2019-01-07,DC_岐阜市,B,3.0
782,2019-01-07,DC_岐阜市,C,1.0
783,2019-01-07,DC_岐阜市,D,1.0
784,2019-01-07,DC_岐阜市,E,0.0
785,2019-01-07,DC_岐阜市,F,1.0
786,2019-01-07,DC_岐阜市,G,0.0
787,2019-01-07,DC_岐阜市,H,3.0
788,2019-01-07,DC_岐阜市,I,0.0
789,2019-01-07,DC_岐阜市,J,2.0
790,2019-01-07,DC_熊本市,A,1.0
791,2019-01-07,DC_熊本市,B,1.0
792,2019-01-07,DC_熊本市,C,0.0
793,2019-01-07,DC_熊本市,D,0.0
794,2019-01-07,DC_熊本市,E,0.0
795,2019-01-07,DC_熊本市,F,0.0
796,2019-01-07,DC_熊本市,G,1.0
797,2019-01-07,DC_熊本市,H,0.0
798,2019-01-07,DC_熊本市,I,0.0
799,2019-01-07,DC_熊本市,J,0.0
800,2019-01-07,DC_宮崎市,A,1.0
801,2019-01-07,DC_宮崎市,B,0.0
802,2019-01-07,DC_宮崎市,C,0.0
803,2019-01-07,DC_宮崎市,D,0.0
804,2019-01-07,DC_宮崎市,E,0.0
805,2019-01-07,DC_宮崎市,F,0.0
806,2019-01-07,DC_宮崎市,G,0.0
807,2019-01-07,DC_宮崎市,H,0.0
808,2019-01-07,DC_宮崎市,I,0.0
809,2019-01-07,DC_宮崎市,J,1.0
810,2019-01-07,DC_高松市,A,1.0
811,2019-01-07,DC_高松市,B,1.0
812,2019-01-07,DC_高松市,C,1.0
813,2019-01-07,DC_高松市,D,2.0
814,2019-01-07,DC_高松市,E,1.0
815,2019-01-07,DC_高松市,F,1.0
816,2019-01-07,DC_高松市,G,1.0
817,2019-01-07,DC_高松市,H,0.0
818,2019-01-07,DC_高松市,I,2.0
819,2019-01-07,DC_高松市,J,0.0
820,2019-01-07,DC_札幌市,A,1.0
821,2019-01-07,DC_札幌市,B,0.0
822,2019-01-07,DC_札幌市,C,0.0
823,2019-01-07,DC_札幌市,D,0.0
824,2019-01-07,DC_札幌市,E,0.0
825,2019-01-07,DC_札幌市,F,0.0
826,2019-01-07,DC_札幌市,G,0.0
827,2019-01-07,DC_札幌市,H,0.0
828,2019-01-07,DC_札幌市,I,0.0
829,2019-01-07,DC_札幌市,J,0.0
830,2019-01-07,DC_盛岡市,A,0.0
831,2019-01-07,DC_盛岡市,B,1.0
832,2019-01-07,DC_盛岡市,C,0.0
833,2019-01-07,DC_盛岡市,D,1.0
834,2019-01-07,DC_盛岡市,E,2.0
835,2019-01-07,DC_盛岡市,F,1.0
836,2019-01-07,DC_盛岡市,G,0.0
837,2019-01-07,DC_盛岡市,H,1.0
838,2019-01-07,DC_盛岡市,I,2.0
839,2019-01-07,DC_盛岡市,J,0.0
840,2019-01-08,DC_さいたま市,A,4.0
841,2019-01-08,Plnt_Odawara,A,5.0
842,2019-01-08,DC_さいたま市,B,10.0
843,2019-01-08,Plnt_Odawara,B,24.0
844,2019-01-08,DC_さいたま市,C,5.0
845,2019-01-08,Plnt_Odawara,C,14.0
846,2019-01-08,DC_さいたま市,D,0.0
847,2019-01-08,Plnt_Odawara,D,1.0
848,2019-01-08,DC_さいたま市,E,7.0
849,2019-01-08,Plnt_Odawara,E,10.0
850,2019-01-08,DC_さいたま市,F,9.0
851,2019-01-08,Plnt_Chiba,F,29.932261848414377
852,2019-01-08,DC_さいたま市,G,40.0
853,2019-01-08,Plnt_Chiba,G,80.0
854,2019-01-08,DC_さいたま市,H,3.0
855,2019-01-08,Plnt_Chiba,H,9.0
856,2019-01-08,DC_さいたま市,I,9.0
857,2019-01-08,Plnt_Chiba,I,19.0
858,2019-01-08,DC_さいたま市,J,6.0
859,2019-01-08,Plnt_Chiba,J,9.0
860,2019-01-08,DC_大津市,A,8.0
861,2019-01-08,Plnt_Osaka,A,25.0
862,2019-01-08,DC_大津市,B,41.0
863,2019-01-08,Plnt_Osaka,B,106.0
864,2019-01-08,DC_大津市,C,37.0
865,2019-01-08,Plnt_Osaka,C,99.0
866,2019-01-08,DC_大津市,D,10.0
867,2019-01-08,Plnt_Osaka,D,28.0
868,2019-01-08,DC_大津市,E,27.0
869,2019-01-08,Plnt_Osaka,E,60.0
870,2019-01-08,DC_大津市,F,23.0
871,2019-01-08,Plnt_Odawara,F,32.06773815158562
872,2019-01-08,DC_大津市,G,153.0
873,2019-01-08,Plnt_Odawara,G,398.0
874,2019-01-08,DC_大津市,H,14.0
875,2019-01-08,Plnt_Odawara,H,38.0
876,2019-01-08,DC_大津市,I,48.0
877,2019-01-08,Plnt_Odawara,I,131.0
878,2019-01-08,DC_大津市,J,4.0
879,2019-01-08,Plnt_Odawara,J,5.0
880,2019-01-08,DC_山形市,A,1.0
881,2019-01-08,DC_山形市,B,7.0
882,2019-01-08,DC_山形市,C,3.0
883,2019-01-08,DC_山形市,D,1.0
884,2019-01-08,DC_山形市,E,1.0
885,2019-01-08,DC_山形市,F,0.0
886,2019-01-08,DC_山形市,G,16.0
887,2019-01-08,DC_山形市,H,1.0
888,2019-01-08,DC_山形市,I,3.0
889,2019-01-08,DC_山形市,J,2.0
890,2019-01-08,DC_福岡市,A,1.0
891,2019-01-08,DC_福岡市,B,14.0
892,2019-01-08,DC_福岡市,C,14.0
893,2019-01-08,DC_福岡市,D,3.0
894,2019-01-08,DC_福岡市,E,7.0
895,2019-01-08,DC_福岡市,F,5.0
896,2019-01-08,DC_福岡市,G,56.0
897,2019-01-08,DC_福岡市,H,5.0
898,2019-01-08,DC_福岡市,I,19.0
899,2019-01-08,DC_福岡市,J,0.0
900,2019-01-08,DC_岐阜市,A,8.0
901,2019-01-08,DC_岐阜市,B,28.0
902,2019-01-08,DC_岐阜市,C,24.0
903,2019-01-08,DC_岐阜市,D,6.0
904,2019-01-08,DC_岐阜市,E,11.0
905,2019-01-08,DC_岐阜市,F,7.0
906,2019-01-08,DC_岐阜市,G,86.0
907,2019-01-08,DC_岐阜市,H,6.0
908,2019-01-08,DC_岐阜市,I,27.0
909,2019-01-08,DC_岐阜市,J,0.0
910,2019-01-08,DC_熊本市,A,1.0
911,2019-01-08,DC_熊本市,B,1.0
912,2019-01-08,DC_熊本市,C,5.0
913,2019-01-08,DC_熊本市,D,2.0
914,2019-01-08,DC_熊本市,E,1.0
915,2019-01-08,DC_熊本市,F,1.0
916,2019-01-08,DC_熊本市,G,10.0
917,2019-01-08,DC_熊本市,H,0.0
918,2019-01-08,DC_熊本市,I,5.0
919,2019-01-08,DC_熊本市,J,0.0
920,2019-01-08,DC_宮崎市,A,2.0
921,2019-01-08,DC_宮崎市,B,8.0
922,2019-01-08,DC_宮崎市,C,6.0
923,2019-01-08,DC_宮崎市,D,1.0
924,2019-01-08,DC_宮崎市,E,4.0
925,2019-01-08,DC_宮崎市,F,3.0
926,2019-01-08,DC_宮崎市,G,33.0
927,2019-01-08,DC_宮崎市,H,4.0
928,2019-01-08,DC_宮崎市,I,10.0
929,2019-01-08,DC_宮崎市,J,0.0
930,2019-01-08,DC_高松市,A,5.0
931,2019-01-08,DC_高松市,B,14.0
932,2019-01-08,DC_高松市,C,13.0
933,2019-01-08,DC_高松市,D,6.0
934,2019-01-08,DC_高松市,E,10.0
935,2019-01-08,DC_高松市,F,8.0
936,2019-01-08,DC_高松市,G,60.0
937,2019-01-08,DC_高松市,H,9.0
938,2019-01-08,DC_高松市,I,22.0
939,2019-01-08,DC_高松市,J,1.0
940,2019-01-08,DC_札幌市,A,0.0
941,2019-01-08,DC_札幌市,B,0.0
942,2019-01-08,DC_札幌市,C,0.0
943,2019-01-08,DC_札幌市,D,0.0
944,2019-01-08,DC_札幌市,E,0.0
945,2019-01-08,DC_札幌市,F,1.0
946,2019-01-08,DC_札幌市,G,1.0
947,2019-01-08,DC_札幌市,H,0.0
948,2019-01-08,DC_札幌市,I,1.0
949,2019-01-08,DC_札幌市,J,1.0
950,2019-01-08,DC_盛岡市,A,0.0
951,2019-01-08,DC_盛岡市,B,7.0
952,2019-01-08,DC_盛岡市,C,6.0
953,2019-01-08,DC_盛岡市,D,0.0
954,2019-01-08,DC_盛岡市,E,2.0
955,2019-01-08,DC_盛岡市,F,5.0
956,2019-01-08,DC_盛岡市,G,23.0
957,2019-01-08,DC_盛岡市,H,5.0
958,2019-01-08,DC_盛岡市,I,6.0
959,2019-01-08,DC_盛岡市,J,0.0
960,2019-01-09,DC_さいたま市,A,0.0
961,2019-01-09,Plnt_Odawara,A,2.0
962,2019-01-09,DC_さいたま市,B,12.0
963,2019-01-09,Plnt_Odawara,B,21.0
964,2019-01-09,DC_さいたま市,C,17.0
965,2019-01-09,Plnt_Odawara,C,28.0
966,2019-01-09,DC_さいたま市,D,1.0
967,2019-01-09,Plnt_Odawara,D,4.0
968,2019-01-09,DC_さいたま市,E,5.0
969,2019-01-09,Plnt_Odawara,E,12.0
970,2019-01-09,DC_さいたま市,F,1.0
971,2019-01-09,Plnt_Chiba,F,26.93226184841438
972,2019-01-09,DC_さいたま市,G,46.0
973,2019-01-09,Plnt_Chiba,G,96.0
974,2019-01-09,DC_さいたま市,H,4.0
975,2019-01-09,Plnt_Chiba,H,12.0
976,2019-01-09,DC_さいたま市,I,22.0
977,2019-01-09,Plnt_Chiba,I,36.0
978,2019-01-09,DC_さいたま市,J,2.0
979,2019-01-09,Plnt_Chiba,J,3.0
980,2019-01-09,DC_大津市,A,12.0
981,2019-01-09,Plnt_Osaka,A,31.0
982,2019-01-09,DC_大津市,B,55.0
983,2019-01-09,Plnt_Osaka,B,138.0
984,2019-01-09,DC_大津市,C,50.0
985,2019-01-09,Plnt_Osaka,C,126.0
986,2019-01-09,DC_大津市,D,12.0
987,2019-01-09,Plnt_Osaka,D,27.0
988,2019-01-09,DC_大津市,E,25.0
989,2019-01-09,Plnt_Osaka,E,58.0
990,2019-01-09,DC_大津市,F,23.0
991,2019-01-09,Plnt_Odawara,F,36.067738151585615
992,2019-01-09,DC_大津市,G,183.0
993,2019-01-09,Plnt_Odawara,G,480.0
994,2019-01-09,DC_大津市,H,17.0
995,2019-01-09,Plnt_Odawara,H,44.0
996,2019-01-09,DC_大津市,I,62.0
997,2019-01-09,Plnt_Odawara,I,164.0
998,2019-01-09,DC_大津市,J,2.0
999,2019-01-09,Plnt_Odawara,J,5.0
1000,2019-01-09,DC_山形市,A,0.0
1001,2019-01-09,DC_山形市,B,4.0
1002,2019-01-09,DC_山形市,C,4.0
1003,2019-01-09,DC_山形市,D,2.0
1004,2019-01-09,DC_山形市,E,2.0
1005,2019-01-09,DC_山形市,F,4.0
1006,2019-01-09,DC_山形市,G,21.0
1007,2019-01-09,DC_山形市,H,1.0
1008,2019-01-09,DC_山形市,I,5.0
1009,2019-01-09,DC_山形市,J,0.0
1010,2019-01-09,DC_福岡市,A,5.0
1011,2019-01-09,DC_福岡市,B,19.0
1012,2019-01-09,DC_福岡市,C,14.0
1013,2019-01-09,DC_福岡市,D,2.0
1014,2019-01-09,DC_福岡市,E,10.0
1015,2019-01-09,DC_福岡市,F,10.0
1016,2019-01-09,DC_福岡市,G,66.0
1017,2019-01-09,DC_福岡市,H,6.0
1018,2019-01-09,DC_福岡市,I,22.0
1019,2019-01-09,DC_福岡市,J,1.0
1020,2019-01-09,DC_岐阜市,A,5.0
1021,2019-01-09,DC_岐阜市,B,29.0
1022,2019-01-09,DC_岐阜市,C,31.0
1023,2019-01-09,DC_岐阜市,D,5.0
1024,2019-01-09,DC_岐阜市,E,13.0
1025,2019-01-09,DC_岐阜市,F,13.0
1026,2019-01-09,DC_岐阜市,G,103.0
1027,2019-01-09,DC_岐阜市,H,11.0
1028,2019-01-09,DC_岐阜市,I,35.0
1029,2019-01-09,DC_岐阜市,J,0.0
1030,2019-01-09,DC_熊本市,A,1.0
1031,2019-01-09,DC_熊本市,B,4.0
1032,2019-01-09,DC_熊本市,C,5.0
1033,2019-01-09,DC_熊本市,D,4.0
1034,2019-01-09,DC_熊本市,E,0.0
1035,2019-01-09,DC_熊本市,F,0.0
1036,2019-01-09,DC_熊本市,G,14.0
1037,2019-01-09,DC_熊本市,H,1.0
1038,2019-01-09,DC_熊本市,I,3.0
1039,2019-01-09,DC_熊本市,J,1.0
1040,2019-01-09,DC_宮崎市,A,2.0
1041,2019-01-09,DC_宮崎市,B,11.0
1042,2019-01-09,DC_宮崎市,C,9.0
1043,2019-01-09,DC_宮崎市,D,0.0
1044,2019-01-09,DC_宮崎市,E,3.0
1045,2019-01-09,DC_宮崎市,F,5.0
1046,2019-01-09,DC_宮崎市,G,40.0
1047,2019-01-09,DC_宮崎市,H,3.0
1048,2019-01-09,DC_宮崎市,I,14.0
1049,2019-01-09,DC_宮崎市,J,0.0
1050,2019-01-09,DC_高松市,A,6.0
1051,2019-01-09,DC_高松市,B,20.0
1052,2019-01-09,DC_高松市,C,17.0
1053,2019-01-09,DC_高松市,D,4.0
1054,2019-01-09,DC_高松市,E,7.0
1055,2019-01-09,DC_高松市,F,6.0
1056,2019-01-09,DC_高松市,G,74.0
1057,2019-01-09,DC_高松市,H,6.0
1058,2019-01-09,DC_高松市,I,28.0
1059,2019-01-09,DC_高松市,J,1.0
1060,2019-01-09,DC_札幌市,A,0.0
1061,2019-01-09,DC_札幌市,B,1.0
1062,2019-01-09,DC_札幌市,C,0.0
1063,2019-01-09,DC_札幌市,D,0.0
1064,2019-01-09,DC_札幌市,E,0.0
1065,2019-01-09,DC_札幌市,F,0.0
1066,2019-01-09,DC_札幌市,G,0.0
1067,2019-01-09,DC_札幌市,H,1.0
1068,2019-01-09,DC_札幌市,I,0.0
1069,2019-01-09,DC_札幌市,J,0.0
1070,2019-01-09,DC_盛岡市,A,2.0
1071,2019-01-09,DC_盛岡市,B,4.0
1072,2019-01-09,DC_盛岡市,C,7.0
1073,2019-01-09,DC_盛岡市,D,1.0
1074,2019-01-09,DC_盛岡市,E,5.0
1075,2019-01-09,DC_盛岡市,F,1.0
1076,2019-01-09,DC_盛岡市,G,29.0
1077,2019-01-09,DC_盛岡市,H,6.0
1078,2019-01-09,DC_盛岡市,I,9.0
1079,2019-01-09,DC_盛岡市,J,1.0
1080,2019-01-10,DC_さいたま市,A,5.0
1081,2019-01-10,Plnt_Odawara,A,10.0
1082,2019-01-10,DC_さいたま市,B,18.0
1083,2019-01-10,Plnt_Odawara,B,31.0
1084,2019-01-10,DC_さいたま市,C,11.0
1085,2019-01-10,Plnt_Odawara,C,21.0
1086,2019-01-10,DC_さいたま市,D,2.0
1087,2019-01-10,Plnt_Odawara,D,10.0
1088,2019-01-10,DC_さいたま市,E,9.0
1089,2019-01-10,Plnt_Odawara,E,16.0
1090,2019-01-10,DC_さいたま市,F,5.0
1091,2019-01-10,Plnt_Chiba,F,41.001547548000744
1092,2019-01-10,DC_さいたま市,G,45.0
1093,2019-01-10,Plnt_Chiba,G,98.0
1094,2019-01-10,DC_さいたま市,H,3.0
1095,2019-01-10,Plnt_Chiba,H,7.0
1096,2019-01-10,DC_さいたま市,I,17.0
1097,2019-01-10,Plnt_Chiba,I,33.0
1098,2019-01-10,DC_さいたま市,J,2.0
1099,2019-01-10,Plnt_Chiba,J,3.0
1100,2019-01-10,DC_大津市,A,13.0
1101,2019-01-10,Plnt_Osaka,A,31.0
1102,2019-01-10,DC_大津市,B,56.0
1103,2019-01-10,Plnt_Osaka,B,150.0
1104,2019-01-10,DC_大津市,C,54.0
1105,2019-01-10,Plnt_Osaka,C,144.0
1106,2019-01-10,DC_大津市,D,13.0
1107,2019-01-10,Plnt_Osaka,D,27.0
1108,2019-01-10,DC_大津市,E,29.0
1109,2019-01-10,Plnt_Osaka,E,73.0
1110,2019-01-10,DC_大津市,F,29.0
1111,2019-01-10,Plnt_Odawara,F,48.998452451999256
1112,2019-01-10,DC_大津市,G,193.0
1113,2019-01-10,Plnt_Odawara,G,508.0
1114,2019-01-10,DC_大津市,H,14.0
1115,2019-01-10,Plnt_Odawara,H,39.0
1116,2019-01-10,DC_大津市,I,70.0
1117,2019-01-10,Plnt_Odawara,I,184.0
1118,2019-01-10,DC_大津市,J,2.0
1119,2019-01-10,Plnt_Odawara,J,3.0
1120,2019-01-10,DC_山形市,A,2.0
1121,2019-01-10,DC_山形市,B,6.0
1122,2019-01-10,DC_山形市,C,4.0
1123,2019-01-10,DC_山形市,D,4.0
1124,2019-01-10,DC_山形市,E,3.0
1125,2019-01-10,DC_山形市,F,4.0
1126,2019-01-10,DC_山形市,G,23.0
1127,2019-01-10,DC_山形市,H,3.0
1128,2019-01-10,DC_山形市,I,7.0
1129,2019-01-10,DC_山形市,J,0.0
1130,2019-01-10,DC_福岡市,A,3.0
1131,2019-01-10,DC_福岡市,B,18.0
1132,2019-01-10,DC_福岡市,C,18.0
1133,2019-01-10,DC_福岡市,D,3.0
1134,2019-01-10,DC_福岡市,E,8.0
1135,2019-01-10,DC_福岡市,F,11.0
1136,2019-01-10,DC_福岡市,G,70.0
1137,2019-01-10,DC_福岡市,H,4.0
1138,2019-01-10,DC_福岡市,I,23.0
1139,2019-01-10,DC_福岡市,J,0.0
1140,2019-01-10,DC_岐阜市,A,7.0
1141,2019-01-10,DC_岐阜市,B,29.0
1142,2019-01-10,DC_岐阜市,C,33.0
1143,2019-01-10,DC_岐阜市,D,5.0
1144,2019-01-10,DC_岐阜市,E,17.0
1145,2019-01-10,DC_岐阜市,F,16.0
1146,2019-01-10,DC_岐阜市,G,109.0
1147,2019-01-10,DC_岐阜市,H,9.0
1148,2019-01-10,DC_岐阜市,I,38.0
1149,2019-01-10,DC_岐阜市,J,0.0
1150,2019-01-10,DC_熊本市,A,0.0
1151,2019-01-10,DC_熊本市,B,7.0
1152,2019-01-10,DC_熊本市,C,5.0
1153,2019-01-10,DC_熊本市,D,1.0
1154,2019-01-10,DC_熊本市,E,5.0
1155,2019-01-10,DC_熊本市,F,2.0
1156,2019-01-10,DC_熊本市,G,13.0
1157,2019-01-10,DC_熊本市,H,1.0
1158,2019-01-10,DC_熊本市,I,4.0
1159,2019-01-10,DC_熊本市,J,0.0
1160,2019-01-10,DC_宮崎市,A,1.0
1161,2019-01-10,DC_宮崎市,B,15.0
1162,2019-01-10,DC_宮崎市,C,11.0
1163,2019-01-10,DC_宮崎市,D,2.0
1164,2019-01-10,DC_宮崎市,E,6.0
1165,2019-01-10,DC_宮崎市,F,8.0
1166,2019-01-10,DC_宮崎市,G,43.0
1167,2019-01-10,DC_宮崎市,H,3.0
1168,2019-01-10,DC_宮崎市,I,16.0
1169,2019-01-10,DC_宮崎市,J,0.0
1170,2019-01-10,DC_高松市,A,7.0
1171,2019-01-10,DC_高松市,B,25.0
1172,2019-01-10,DC_高松市,C,23.0
1173,2019-01-10,DC_高松市,D,3.0
1174,2019-01-10,DC_高松市,E,8.0
1175,2019-01-10,DC_高松市,F,9.0
1176,2019-01-10,DC_高松市,G,80.0
1177,2019-01-10,DC_高松市,H,8.0
1178,2019-01-10,DC_高松市,I,33.0
1179,2019-01-10,DC_高松市,J,1.0
1180,2019-01-10,DC_札幌市,A,0.0
1181,2019-01-10,DC_札幌市,B,1.0
