,Cust,Prod,mean,std,S,cost
454,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDｶｴｿﾞｳﾘﾖｳ,164.92857142857142,216.91488545617958,738.5046768757122,9049.83669322746
455,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ,97.15555555555555,131.48106596415582,470.5731255075237,2672.721493162115
456,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ SPｳﾞｱｶﾝｽ ｶｴ,152.0,216.22772387330116,563.5077666131696,1265.078291444202
457,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴ,1586.4186046511627,940.9211351132298,3202.753766476884,5272.7554818386625
458,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ,162.2135922330097,355.9631686853273,1033.2417427860219,30560.84316226338
459,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾁｴﾘ-,98.0,159.86556852555836,378.068488067171,452.577846883271
460,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ,121.19540229885058,334.92508149013474,912.8574867575734,17171.434508101887
461,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁAｶｴｿﾞｳﾘﾖｳ,80.04651162790698,158.49650041027226,603.8841817493009,11357.321117535761
462,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ,162.24489795918367,192.03358328387137,622.1534659331265,3794.253743981194
463,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｿﾌｲｱ ｶｴ,623.2222222222222,607.4587912003052,1682.0107943693922,3416.6733158019983
464,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｱﾆ- ｶｴ,316.1458333333333,356.90227457847726,906.8179197211537,1003.8049200745121
465,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴﾄｸﾀﾞｲ,747.1739130434783,535.8917512727039,1683.8234026434402,2774.4092263001708
466,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEｻﾎﾞﾝ ｶｴ,135.2173913043478,144.32821072495562,398.08498344496894,538.8466631334609
467,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ,263.1063829787234,247.90620895135476,811.6720277484592,4835.313684950798
468,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPﾎﾝﾀｲｵﾀﾒｼ,230.88888888888889,347.97106361177663,829.0972216260981,1204.6008252692795
469,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ ｶｴ,716.57,719.7980251922809,1983.0572637894852,7336.317210485791
470,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ SPｳﾞｱｶﾝｽ,46.416666666666664,54.14367810546194,222.10549109623443,464.3885585027892
471,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCｶｴｿﾞｳﾘﾖｳ,288.6,244.11936970807267,770.8773489072087,1864.4772134293346
472,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMｶｴｿﾞｳﾘﾖｳ,148.68421052631578,233.13733923884524,779.1175091592988,13300.39230333664
473,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEｻﾎﾞﾝ,11.904761904761905,21.358615970855322,70.44056714556204,71.61063557416708
474,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEﾌﾞ-ｹ ｶｴ,103.57575757575758,134.11236667041334,340.69359591527245,421.6692248773933
475,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾐﾝﾄ,57.785714285714285,80.37046775969448,276.4805305336546,683.8601297015697
476,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｸｲ-ﾝｽﾞｼﾙｸ BRﾛ-ｽﾞｱﾛﾏ ｶｴ,66.95833333333333,65.44860523751619,225.98507641967942,266.80100104389174
477,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴ,1086.4651162790697,769.0475664537522,2407.7016231499842,3794.9447053375343
478,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ﾌﾝﾜﾘｿﾌﾗﾝ,9.495145631067961,9.75672094789301,57.19451297286922,64.67923364155614
479,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ,159.43076923076924,326.71236246653046,860.9558117449895,7115.05132604416
480,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ,111.38,173.33321572471155,488.1980059457742,1626.8681400737858
481,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｸｲ-ﾝｽﾞｼﾙｸ LXﾌﾞ-ｹｱﾛﾏ,39.45454545454545,73.15393246776168,182.65023402635225,258.593486479051
482,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ,228.33333333333334,381.9615009857592,1054.3539432931689,13079.990079072304
483,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴﾄｸﾀﾞｲ,731.6744186046511,491.8827638549963,1602.349267854284,2614.8329780058943
484,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMﾎﾝﾀｲｵﾀﾒｼ,101.3125,172.72735134664055,568.0151186108461,5039.701420238721
485,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｿﾌｲｱ,305.0,421.0173951974235,1194.8265354090815,14216.566683863453
486,ｲﾊﾞﾗｷ ｼﾞｺﾆﾓﾂ ｿｳｺ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴﾄｸﾀﾞｲ,0.020833333333333332,0.14433756729740643,0.43732365270738716,0.48324486390423915
487,ｲﾊﾞﾗｷ ｼﾞｺﾆﾓﾂ ｿｳｺ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴｿﾞｳﾘﾖｳ,0.1590909090909091,1.0552897060221726,3.137296701805272,3.530450026304312
488,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMｶｴﾄｸﾀﾞｲ,102.15625,130.89123301792364,427.7466955906851,1468.440871647002
489,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSﾎﾝﾀｲｵﾀﾒｼ,110.75925925925925,188.7219113359891,592.0897685191967,4756.209426471265
490,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴｿﾞｳﾘﾖｳ,142.98039215686273,191.59295654554867,713.5323815681292,13268.716099362882
491,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｼﾜｽﾂｷﾘｿﾌﾗﾝ,12.388349514563107,16.809913630616872,71.94095144952533,84.21728427042858
492,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ,67.82222222222222,93.46664181039745,302.88607009826694,786.9537639781166
493,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ ｶｴ,323.6111111111111,236.12014361807897,783.2787814142744,1746.1879578212595
494,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟｶｴｿﾞｳ,380.8888888888889,341.0166173859175,1066.0233186867636,4931.60465114039
495,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPｶｴﾄｸﾀﾞｲ,287.8888888888889,174.5241897573443,630.6318353218401,1086.1545756082526
496,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ ｶｴ,1843.6470588235295,817.141158516187,3224.321914819681,3118.071936017019
497,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDｶｴﾄｸﾀﾞｲ,197.93846153846152,158.83382402324182,575.4899378434772,1557.0484377705902
498,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴﾄｸﾀﾞｲ,779.1747572815534,379.71006553206104,1639.5990209650104,8318.931965530643
499,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞｶｴｿﾞｳ,272.5405405405405,373.69964131896336,1031.639237605719,7084.500272710286
500,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPｶｴｿﾞｳﾘﾖｳ,201.84615384615384,161.12461334520256,522.562843643516,837.1210337479113
501,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｸｲ-ﾝｽﾞｼﾙｸ LXﾌﾞ-ｹｱﾛﾏ ｶｴ,68.41666666666667,70.04093006277094,183.01135682579536,160.4917750037017
502,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ ｶｴ,2091.8888888888887,1002.4975728887323,3872.9310952664086,12842.972998959787
503,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ ｶｴ,1452.8,611.2061678286931,2560.259076917345,6888.719809222404
504,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴｿﾞｳ,367.43589743589746,394.28601660214787,1202.129824829441,11305.480366978092
505,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾁｴﾘ-ｶｴ,53.71153846153846,124.97173586941243,482.7827470905134,6772.354948151609
506,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｶｴﾄｸﾀﾞｲ,629.45,307.5578703101964,1202.328208234046,1630.1250770621764
507,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙPS Fｸﾞﾘ-ﾝﾄｸﾀﾞｲ,170.48,121.02693914992645,414.3822718196008,440.174754612335
508,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,2347.511111111111,1243.1757650582972,4474.935545679522,9594.428264277958
509,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ﾌﾝﾜﾘｿﾌﾗﾝｶｴ,580.0679611650486,334.6428081723687,1199.6035724272347,2499.202830034521
510,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ ｶｴ,701.0,443.4521183284617,1485.3429285752945,2734.331470942791
511,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴﾄｸﾀﾞｲ,277.94174757281553,174.29847204637326,712.4882264493309,2243.945417752718
512,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴﾄｸﾀﾞｲ,539.7777777777778,218.71825888040706,999.7473938193389,1412.012176628138
513,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJﾎﾝﾀｲｵﾀﾒｼ,201.24074074074073,304.39807199357097,883.9992706412443,7373.428345931694
514,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾐﾝﾄｶｴ,91.9375,136.92167233436317,467.8310371294769,2724.613724512126
515,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,2380.6923076923076,1199.9548282096246,4416.965796460403,6723.535522850187
516,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ ｶｴ,855.1844660194175,685.1458374535011,2075.6426533732506,6949.74403476687
517,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙｱﾛﾏｿ-ﾌﾟｶｴﾄｸﾀﾞｲ,508.31111111111113,239.77108611626576,946.4477920918388,924.2132385205688
518,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙPS Fｸﾞﾘ-ﾝｶｴｿﾞｳ,128.08333333333334,193.11423340307448,502.350496226184,1240.3118585087902
519,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｼﾜｽﾂｷﾘｿﾌﾗﾝｶｴ,175.05128205128204,184.73869910331985,567.3250355717598,1587.3908550042063
520,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴｿﾞｳﾘﾖｳ,281.77272727272725,301.3325091767057,1047.051300747625,22393.80899932281
521,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞﾄｸﾀﾞｲ,349.71153846153845,240.93244814705997,800.9429223486318,1108.0757481770393
522,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴ,1170.5333333333333,562.0659375747814,2200.4235858872757,5958.303032095608
523,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCﾎﾝﾀｲｵﾀﾒｼ,169.0,180.8811764667623,504.9082300590466,758.2386424030228
524,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCｶｴﾄｸﾀﾞｲ,164.94444444444446,200.15507876533022,552.2643244072393,1246.0440715283708
525,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏｶｴｿﾞｳ,508.6296296296296,557.946657785915,1594.7021816430558,13320.443381968584
526,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴｿﾞｳ,449.61538461538464,486.2929924376117,1431.5657221374445,13592.895641155446
527,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDﾎﾝﾀｲｵﾀﾒｼ,113.5925925925926,199.88369434461063,628.9220993723117,5812.9916095980625
528,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ,185.82608695652175,262.0459081363693,756.982690937086,4119.68834473092
529,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴﾄｸﾀﾞｲ,929.5531914893617,344.6135711394808,1620.724717202838,2628.391761072903
530,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEﾌﾞ-ｹ,214.5,120.91525958289962,538.5444227562291,4115.319804429117
531,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴｿﾞｳ,341.84615384615387,360.1766042302274,1135.6990841593615,12385.876929866425
532,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｸｲ-ﾝｽﾞｼﾙｸ BRﾛ-ｽﾞｱﾛﾏ,36.583333333333336,68.7534452364684,147.4062513068387,150.84006396071297
533,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴｿﾞｳ,174.6153846153846,214.50157837532586,672.5545222680055,4050.222789526219
534,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ,406.9514563106796,561.6614076435139,1629.595967811366,53900.80441502163
535,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ ｶｴ,1813.0679611650485,979.7295671499169,3475.121246962411,5719.648540894751
536,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ,117.9375,146.22256516635792,504.4316325244906,2636.017110022879
537,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ,182.12765957446808,270.7594485903033,768.5358164151346,3740.422951209328
538,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDｶｴｿﾞｳﾘﾖｳ,147.64406779661016,231.7636848403,711.7824477831049,7058.258012703586
539,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ,172.06666666666666,285.2778071857804,846.4113707454267,9533.994868351609
540,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ SPｳﾞｱｶﾝｽ ｶｴ,61.035714285714285,117.15279106801705,378.0505973257203,1564.0228177754711
541,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴ,1958.0681818181818,1033.1315996618596,3739.0847101491386,7019.272615980413
542,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ,191.01941747572815,359.4314132010944,1084.720215924201,38774.08765070197
543,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾁｴﾘ-,59.526315789473685,157.43325258182338,436.9383492161488,2019.07086329708
544,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ,120.53465346534654,281.92759937105967,848.8764257609282,21138.29170015635
545,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁAｶｴｿﾞｳﾘﾖｳ,55.47826086956522,117.85428651619569,405.2299447323992,2334.7732271696236
546,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ,172.6734693877551,388.092149052854,1038.0143597694077,17376.48748815032
547,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｿﾌｲｱ ｶｴ,552.7222222222222,242.60905505518804,996.942085285504,928.7008282983065
548,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｱﾆ- ｶｴ,389.92857142857144,265.6679931387995,835.3991378853707,960.7073371867072
549,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴﾄｸﾀﾞｲ,703.6818181818181,339.41658376713445,1314.4280369531455,1433.0240007707582
550,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEｻﾎﾞﾝ ｶｴ,140.0,161.1944994925902,421.92455749610735,496.7931261091139
551,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ,156.16666666666666,161.92293062130796,518.5657910807134,1601.9637340743723
552,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPﾎﾝﾀｲｵﾀﾒｼ,196.11111111111111,167.88496392205917,493.3764126936199,535.869652664187
553,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ ｶｴ,660.1089108910891,565.9897508080884,1619.6977441688803,2620.8771905584877
554,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ SPｳﾞｱｶﾝｽ,33.333333333333336,38.24165585358775,145.41830993619766,185.1556875868577
555,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCｶｴｿﾞｳﾘﾖｳ,162.92307692307693,191.87863418424226,544.1910011048542,1219.97779424736
556,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMｶｴｿﾞｳﾘﾖｳ,113.57894736842105,159.6983208559518,593.0765323362969,5732.368872911434
557,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEｻﾎﾞﾝ,78.57142857142857,94.71863094248697,257.3937585154211,324.6714551323519
558,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEﾌﾞ-ｹ ｶｴ,308.5151515151515,331.6568370707252,900.8522882374034,1773.9994528067464
559,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾐﾝﾄ,39.24242424242424,67.61473133821795,297.4745642838171,1399.9062408770171
560,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｸｲ-ﾝｽﾞｼﾙｸ BRﾛ-ｽﾞｱﾛﾏ ｶｴ,72.91666666666667,67.214075044279,191.0403904897269,184.42227885331212
561,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴ,1294.1136363636363,675.8958642754142,2495.5779790847373,6353.499039975684
562,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ﾌﾝﾜﾘｿﾌﾗﾝ,13.12621359223301,17.460700753883742,92.99199205836338,130.48422292595848
563,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ,172.56923076923076,345.03636444360694,900.1149321011815,7530.324366087359
564,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ,120.39655172413794,200.50628372313471,574.0401865339766,2530.516534118577
565,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｸｲ-ﾝｽﾞｼﾙｸ LXﾌﾞ-ｹｱﾛﾏ,42.291666666666664,69.01699801130698,150.12218005199009,142.8322656350392
